id,count
148,38919.69127
149,38865.01029
150,39098.48452
151,40285.28341
152,38736.81853
153,37779.87494
154,37235.93188
155,37235.21462
156,36750.32749
157,36106.78662
158,35807.36359
159,34780.13967
160,34683.99077
161,34568.92449
162,34673.36923
163,34980.84941
164,34839.51836
165,35358.02413
166,35713.85384
167,38645.02716
168,38799.94002
169,38595.37196
170,38526.55845
171,38642.89677
172,38823.829
173,38711.02277
174,38646.07212
175,39173.34906
176,38620.47821
177,37907.4013
178,37210.04294
179,37106.11494
180,36613.27516
181,35796.39212
182,35395.75289
183,34742.3621
184,34618.20777
185,34420.43468
186,34303.88589
187,34413.17316
188,34128.05108
189,34409.05857
190,34727.57118
191,37427.89851
192,37977.8555
193,37750.77777
194,37737.47807
195,37805.72448
196,37888.49908
197,37757.34568
198,37674.00732
199,37643.53662
200,37599.95443
201,37449.46397
202,37081.95051
203,36935.63182
204,36345.61607
205,36019.70259
206,35702.16524
207,35473.22346
208,35158.60528
209,34732.13549
210,34663.21522
211,34653.46352
212,34476.28569
213,34551.90312
214,35144.75817
215,37768.29739
216,38491.35824
217,38326.55457
218,38310.74451
219,38351.50165
220,38307.74271
221,38330.65784
222,38374.50254
223,39211.32209
224,37863.95345
225,37150.50887
226,36937.54383
227,36988.15038
228,36918.77683
229,36307.23232
230,35872.4565
231,35444.6381
232,35112.61042
233,34984.02569
234,35126.85242
235,35464.21853
236,35422.01106
237,35688.26489
238,36055.3028
239,38988.62765
240,38743.50337
241,38684.49587
242,38726.06879
243,38522.03027
244,38701.9027
245,38579.58136
246,38988.63578
247,39968.09875
248,38330.58605
249,37311.80871
250,36490.72619
251,36062.33965
252,36211.42845
253,35435.79875
254,35356.49421
255,34403.24634
256,34606.76661
257,34532.37483
258,34611.50879
259,35315.45598
260,35332.25332
261,35878.31097
262,36168.39423
263,38937.13553
264,38913.22235
265,38414.91583
266,38717.87474
267,38628.61163
268,38828.78672
269,38839.75238
270,39065.08036
271,40147.19517
272,38585.83691
273,37757.68949
274,37019.26048
275,36605.1205
276,36210.92844
277,35635.35812
278,35486.63858
279,34618.99245
280,34544.48198
281,34284.96452
282,34511.73976
283,34791.52246
284,35074.26473
285,35325.45391
286,35518.67405
287,38748.65303
288,38765.78012
289,38656.79653
290,38687.43685
291,38730.90869
292,38788.20375
293,38657.06303
294,38716.06297
295,40013.97477
296,38266.89715
297,37095.93012
298,36704.86242
299,36434.16924
300,35878.09431
301,35337.66391
302,35103.78963
303,34321.17974
304,34326.61894
305,34371.96505
306,34510.03396
307,35014.68041
308,35030.48656
309,35630.65578
310,35854.93591
311,38537.24158
312,38793.38082
313,38577.21031
314,38520.04194
315,38667.69607
316,38759.02674
317,38706.29702
318,38946.33405
319,39886.05509
320,38764.29964
321,37828.83222
322,37244.34309
323,36889.59633
324,36708.62325
325,35895.41628
326,35970.13297
327,34776.9
328,34382.18981
329,34326.39884
330,34249.07489
331,34649.23481
332,34606.51066
333,34781.55289
334,34981.2285
335,37927.89519
336,38336.17067
337,36889.569
338,37089.02609
339,37110.32901
340,37305.20415
341,37265.58328
342,37434.63762
343,38251.73619
344,37501.45602
345,37488.11047
346,37081.22331
347,36895.17488
348,36312.55834
349,36118.68709
350,35477.02762
351,34808.97938
352,34605.63505
353,34077.30701
354,33911.1565
355,34190.70169
356,33927.19817
357,34030.21083
358,34466.81139
359,37323.91569
360,37678.31245
361,37629.19821
362,37608.02642
363,37639.76347
364,37763.62024
365,37746.1483
366,37697.69978
367,37622.46454
368,37366.08853
369,37032.28703
370,36744.86281
371,36816.2931
372,36766.44465
373,36337.09754
374,36274.08604
375,36196.63063
376,35792.30014
377,35431.54735
378,35301.79188
379,35031.20894
380,34856.89697
381,35074.26564
382,35253.07181
383,37803.01642
384,38246.78821
385,38115.2816
386,38085.50075
387,38020.87158
388,38181.96304
389,38096.37386
390,38255.30333
391,38721.74239
392,37738.49386
393,37449.11705
394,36887.68878
395,36639.11503
396,36667.79012
397,36127.68554
398,36004.71329
399,35545.9724
400,35597.0574
401,35394.28272
402,35466.64606
403,35657.6402
404,35448.24496
405,35800.95701
406,36125.95582
407,38863.24589
408,38917.429
409,38489.54081
410,38757.7142
411,38664.78754
412,38809.09442
413,38830.30575
414,38945.55165
415,40181.47378
416,38661.03717
417,37530.13669
418,37123.38453
419,36590.12486
420,36339.99742
421,35997.1765
422,35806.95498
423,34691.82106
424,34814.78218
425,34633.47287
426,34894.74493
427,35026.55023
428,35115.85939
429,35654.4815
430,36011.39735
431,38881.33367
432,38995.47782
433,38829.29897
434,38793.37938
435,38757.23847
436,38733.59865
437,38642.29803
438,38798.56196
439,39886.56009
440,38537.45607
441,37270.46473
442,37128.93336
443,36663.28491
444,36258.40603
445,35681.27134
446,35467.39572
447,34549.1326
448,34750.69831
449,34566.85782
450,34554.08923
451,35251.74348
452,35091.41565
453,35790.3996
454,36073.69785
455,38701.59301
456,38912.77709
457,38790.43953
458,38665.70703
459,38696.29645
460,38674.45753
461,38625.56051
462,38944.43416
463,40010.89828
464,38673.88196
465,37614.56305
466,37053.41314
467,36844.96202
468,36728.44053
469,36223.96544
470,36248.57375
471,35205.07973
472,34797.33312
473,34510.5003
474,34501.52565
475,34971.21739
476,35074.12542
477,35283.03996
478,35708.12005
479,38514.73475
480,38842.18706
481,37602.52496
482,37632.28724
483,37651.77264
484,37752.61342
485,37674.07224
486,37981.17679
487,39662.61057
488,38209.47322
489,37692.81525
490,37164.43753
491,36678.64217
492,36463.94417
493,36217.47171
494,35905.33192
495,34735.79448
496,34213.92012
497,34323.95471
498,34096.74607
499,34399.88127
500,34126.29654
501,34495.8024
502,35029.45027
503,38120.49174
504,38227.72498
505,38170.02808
506,38119.93074
507,38106.48097
508,38231.9122
509,38214.992
510,38348.81346
511,38856.71437
512,38142.0926
513,37762.00743
514,37074.41629
515,36956.21863
516,36565.71165
517,35888.38392
518,35967.17977
519,35485.8214
520,35373.87671
521,34829.77375
522,34544.34756
523,34547.49323
524,34391.49557
525,34475.67523
526,34566.3085
527,37572.63033
528,38034.52724
529,37881.82006
530,37871.97778
531,37896.07234
532,38045.48551
533,37925.7772
534,37798.91579
535,37873.08919
536,37563.50899
537,37479.01746
538,36849.23438
539,36635.28523
540,36951.36986
541,36510.18264
542,36094.74876
543,36034.64554
544,35911.11964
545,35680.51565
546,35871.00071
547,35541.20385
548,35018.6788
549,35234.57588
550,35520.4888
551,37942.39745
552,38275.41455
553,38217.77016
554,38095.64537
555,38115.8871
556,38081.43003
557,38085.81551
558,38171.9531
559,38906.76811
560,38135.20886
561,37466.09251
562,37321.33321
563,37102.90922
564,36836.83511
565,36489.69501
566,35944.86601
567,35276.71566
568,35624.08725
569,35302.93488
570,35395.53732
571,35428.76163
572,35464.70585
573,35855.48037
574,36273.74797
575,39007.94082
576,39095.01864
577,38984.31106
578,38926.29178
579,38900.80841
580,38942.78116
581,38811.43265
582,39040.55817
583,40230.79738
584,38846.75847
585,37831.69705
586,37412.77507
587,36899.24331
588,36643.0898
589,35909.00728
590,35600.44627
591,34407.76627
592,34733.41296
593,34462.14795
594,34767.67425
595,35121.63596
596,35090.30493
597,35684.62517
598,36089.62161
599,38904.52158
600,39007.98004
601,38894.11939
602,38789.89211
603,38844.42136
604,38895.97016
605,38791.03669
606,39072.91902
607,40122.20195
608,38723.35353
609,37657.80464
610,37083.40784
611,36923.14792
612,36770.80845
613,36402.13093
614,36059.01783
615,34909.03662
616,35051.51432
617,34913.37155
618,35038.49653
619,35632.87421
620,35484.36989
621,35749.96438
622,36055.54213
623,38850.46303
624,39093.83886
625,38958.08379
626,38902.35709
627,38925.74708
628,38983.21194
629,38808.23627
630,39030.20928
631,39630.46427
632,38538.95691
633,37579.85645
634,37115.78352
635,36218.03815
636,35937.39579
637,35472.53319
638,35430.39967
639,34539.97698
640,34415.53955
641,34708.10057
642,34527.0161
643,34902.52767
644,34869.50603
645,35189.25583
646,35606.98604
647,38653.44617
648,38660.0862
649,38647.42688
650,38547.28537
651,38601.8983
652,38672.59701
653,38568.83888
654,38911.54006
655,39103.50492
656,37667.63254
657,36925.8346
658,36202.02028
659,36262.53967
660,35881.32725
661,35007.3257
662,34919.1572
663,34644.94341
664,34500.29351
665,34366.05945
666,34222.09859
667,34987.40859
668,34752.91911
669,35045.01509
670,35290.81865
671,38363.32469
672,38556.29862
673,38370.42346
674,38394.14931
675,38505.55394
676,38587.62171
677,38492.57856
678,38563.54716
679,38083.2729
680,37373.47061
681,36698.55878
682,35990.70074
683,35915.01662
684,36040.8361
685,35214.75412
686,34888.26206
687,34967.96261
688,35147.15244
689,34895.17803
690,31390.91421
691,31406.04215
692,31044.71312
693,31339.5858
694,31390.84575
695,33627.37227
696,35335.65355
697,34995.13347
698,34662.7177
699,34600.80479
700,34612.13272
701,34478.95024
702,34181.7926
703,34080.3954
704,34083.32095
705,34032.61627
706,33835.18582
707,33810.85265
708,33124.8957
709,33032.47368
710,32844.60832
711,31981.48793
712,32032.93521
713,31583.54772
714,31292.83616
715,30768.49607
716,30829.249
717,30854.23535
718,30807.22684
719,33191.45799
720,33133.58711
721,32831.67539
722,32855.44365
723,32762.13217
724,32734.25804
725,32738.89515
726,32668.50959
727,32897.31056
728,32889.88959
729,32863.23208
730,32526.72513
731,32229.34279
732,31910.21282
733,31747.67129
734,31235.40698
735,30724.18803
736,30210.46246
737,30538.8687
738,29958.91521
739,30021.8072
740,30095.35966
741,30707.48272
742,30620.45014
743,32854.59011
744,32542.96762
745,32378.83539
746,32236.01688
747,32069.21173
748,32203.14285
749,32168.75889
750,32243.67121
751,32701.20514
752,32696.38761
753,32530.29909
754,33040.64796
755,32690.42908
756,32773.29633
757,32339.51012
758,32115.83798
759,31704.04708
760,32111.05967
761,31549.13418
762,31301.33751
763,31296.92549
764,31436.35845
765,31855.9011
766,32248.4866
767,34662.03291
768,34602.54992
769,34307.51538
770,34214.57973
771,34187.94255
772,34030.93682
773,34184.47574
774,34197.54462
775,34417.93251
776,34639.75442
777,34547.7636
778,34647.39454
779,34439.86329
780,33954.74755
781,33867.20125
782,34052.30056
783,33827.8971
784,33712.70292
785,33597.32812
786,33879.56305
787,33919.02222
788,34082.85803
789,34947.78642
790,35900.02288
791,38796.81675
792,38763.34165
793,38751.21878
794,38619.66976
795,38621.58848
796,38840.91218
797,38647.75698
798,38947.54052
799,39295.61817
800,38832.65241
801,37625.23677
802,37179.93144
803,37232.01072
804,36904.6884
805,36251.64672
806,35969.7015
807,35115.08749
808,35342.42944
809,35431.40525
810,35672.29731
811,36353.68053
812,35996.73119
813,36420.62558
814,36910.9314
815,39655.97643
816,39678.53734
817,39580.65265
818,39532.66681
819,39538.19917
820,39642.29471
821,39595.34514
822,39827.44978
823,40144.0861
824,39185.7043
825,38094.94378
826,37646.77797
827,37487.97562
828,37116.82953
829,36195.943
830,35972.67441
831,35165.96257
832,35611.50753
833,35632.05267
834,35841.24419
835,35931.7334
836,36154.4834
837,36259.8693
838,36702.18008
839,39316.15534
840,39384.86141
841,39250.40729
842,39372.24757
843,39262.40101
844,39312.7483
845,39358.84975
846,39378.84718
847,40250.40125
848,39586.81482
849,38869.60917
850,38590.70916
851,38315.89548
852,37872.91158
853,37362.75106
854,36980.99436
855,36397.79763
856,36100.18546
857,36145.14824
858,35680.32292
859,36170.49451
860,35747.40305
861,35862.01641
862,36074.64426
863,38679.4342
864,39513.42759
865,39447.40873
866,39255.50318
867,39368.16939
868,39390.07702
869,39451.90229
870,39336.21364
871,39290.13795
872,39217.17315
873,38997.11695
874,38775.14298
875,38744.74358
876,38583.87784
877,37798.41794
878,37583.26184
879,37198.23002
880,36766.23183
881,36723.85479
882,36562.14327
883,36779.87636
884,36569.51068
885,36611.76744
886,36643.01172
887,39505.44039
888,39722.12352
889,39752.60024
890,39685.36091
891,39701.24482
892,39780.15692
893,39723.06314
894,39874.35423
895,40448.01968
896,39479.88369
897,39090.61885
898,38574.08462
899,38009.55873
900,37755.72485
901,37321.57439
902,36839.82993
903,36439.54064
904,36248.4826
905,36212.30849
906,36342.80521
907,36418.94879
908,36504.36246
909,36865.4384
910,37034.00262
911,40199.39463
912,39967.23373
913,39947.00091
914,39921.37809
915,39856.14473
916,40041.73673
917,39897.35439
918,40116.14324
919,40911.29001
920,39326.97208
921,38021.90574
922,37542.59107
923,37230.40437
924,36959.62404
925,36572.03326
926,36407.91545
927,35408.71475
928,35493.76025
929,35854.90888
930,35956.68782
931,36208.71336
932,36242.0966
933,36421.96184
934,37161.42601
935,39924.145
936,39851.96897
937,39900.72147
938,39883.79735
939,39854.19028
940,39961.19109
941,39792.37489
942,39985.42462
943,40887.08192
944,39634.74297
945,38265.73309
946,37947.60364
947,37789.18116
948,37411.78866
949,36708.95661
950,36743.42695
951,35369.70307
952,35669.36775
953,35763.92683
954,36304.49006
955,36521.57359
956,36005.26993
957,36392.62494
958,36897.81937
959,39724.61762
960,39729.95252
961,39723.196
962,39651.73373
963,39167.81611
964,39341.75875
965,39205.37611
966,39542.25263
967,40869.32632
968,39782.99722
969,38714.4688
970,38292.03282
971,38064.42627
972,37738.76541
973,37338.24668
974,36932.52574
975,35637.26335
976,36014.8259
977,35748.0785
978,36061.73083
979,36106.63208
980,36298.59028
981,36521.76129
982,37024.08734
983,39643.72502
984,39663.4318
985,39626.45239
986,39646.30551
987,39588.32253
988,39656.77331
989,39612.63041
990,39825.95415
991,41297.28604
992,40126.38927
993,39383.95735
994,38783.92952
995,38354.1331
996,37908.87461
997,37127.07997
998,37057.39529
999,35843.49884
1000,35793.6081
1001,35727.45307
1002,35801.06137
1003,36235.16783
1004,35920.76723
1005,36094.07351
1006,36529.99534
1007,39463.17871
1008,39875.28401
1009,39733.20997
1010,39697.16376
1011,39778.60695
1012,39719.2882
1013,39669.20285
1014,39844.04562
1015,40346.18106
1016,39645.99044
1017,38893.01411
1018,38584.78782
1019,38408.68012
1020,37736.77948
1021,37057.27447
1022,37177.11439
1023,36423.17046
1024,35989.22341
1025,35963.03537
1026,35590.39105
1027,35837.37813
1028,35630.81217
1029,35946.67552
1030,36003.40635
1031,39023.40269
1032,38888.99015
1033,38900.44653
1034,38834.00857
1035,38938.90735
1036,39024.9662
1037,39068.58573
1038,39125.33886
1039,39168.76682
1040,39015.16138
1041,38921.91052
1042,38622.91133
1043,38263.89383
1044,37589.08473
1045,37369.63859
1046,36700.23693
1047,36674.60286
1048,36906.54839
1049,36943.3824
1050,36947.97022
1051,36469.80787
1052,36347.31655
1053,36517.32061
1054,36558.82714
1055,39001.64868
1056,39474.0924
1057,39389.4023
1058,39325.79133
1059,39291.86092
1060,39414.77401
1061,39339.32277
1062,39443.66835
1063,39613.68795
1064,38914.11883
1065,38352.11464
1066,38233.82843
1067,37882.56029
1068,37858.69602
1069,37461.03604
1070,36995.98388
1071,36546.28374
1072,36532.51132
1073,36645.27896
1074,36756.21495
1075,36752.62129
1076,36713.72082
1077,36635.3306
1078,37465.11172
1079,39917.18704
1080,39899.43358
1081,39926.7722
1082,39842.49314
1083,39882.57364
1084,39864.82113
1085,39772.51672
1086,39898.46735
1087,40748.965
1088,39298.08505
1089,38468.87067
1090,37849.86746
1091,37371.3388
1092,37098.46273
1093,36517.81996
1094,36567.81027
1095,35432.15753
1096,35508.42226
1097,35662.42744
1098,36150.96529
1099,36224.26793
1100,36162.26978
1101,36600.79544
1102,36869.9345
1103,39702.19126
1104,39603.48529
1105,39491.3386
1106,39389.19162
1107,39049.26533
1108,39257.72517
1109,39154.72763
1110,39399.51513
1111,40644.56411
1112,39399.93147
1113,38769.95404
1114,38015.16538
1115,37786.91398
1116,37747.25809
1117,37236.87567
1118,36947.92222
1119,35699.59015
1120,35916.93895
1121,35376.07808
1122,35736.25621
1123,36170.33824
1124,36260.11607
1125,36665.75912
1126,36905.81227
1127,39511.03534
1128,39741.89342
1129,39557.1174
1130,39408.9774
1131,39501.98734
1132,39625.49212
1133,39537.9273
1134,39758.80191
1135,41070.91944
1136,39617.09592
1137,39006.55089
1138,38255.99133
1139,38032.89476
1140,37647.75361
1141,36892.22733
1142,37236.11462
1143,36098.08463
1144,35906.78451
1145,35904.79891
1146,36069.13016
1147,36398.60445
1148,36396.24185
1149,36438.31926
1150,36870.71911
1151,39708.11351
1152,39761.85585
1153,39630.91771
1154,39658.18639
1155,39747.98475
1156,39767.63687
1157,39714.87027
1158,40019.6189
1159,40934.25196
1160,39931.05394
1161,38880.76858
1162,38391.84917
1163,38059.11691
1164,37639.90034
1165,37366.41478
1166,37138.58437
1167,36102.81504
1168,36053.21699
1169,35761.03991
1170,35404.02471
1171,35827.34164
1172,35562.98998
1173,36068.90501
1174,36197.0116
1175,39131.55262
1176,39228.5543
1177,39229.36855
1178,39182.65042
1179,39222.7952
1180,39370.83087
1181,39340.04075
1182,39553.33995
1183,40086.38698
1184,39518.85385
1185,39097.15721
1186,38624.43439
1187,38300.7247
1188,37790.25002
1189,37628.38587
1190,37356.42146
1191,36678.64161
1192,36649.63775
1193,36770.66795
1194,36470.10466
1195,36646.55731
1196,36585.09318
1197,36495.70816
1198,36680.09255
1199,39033.27883
1200,39539.32636
1201,39438.1047
1202,39285.43685
1203,39261.13713
1204,39334.63616
1205,39261.98132
1206,39150.82328
1207,39357.05235
1208,39279.9219
1209,39105.728
1210,38654.98615
1211,38359.12093
1212,38290.64822
1213,37963.91667
1214,37539.63404
1215,37482.62205
1216,37155.83656
1217,36834.55062
1218,36836.44701
1219,36704.17399
1220,36480.47449
1221,36686.16012
1222,37205.47961
1223,39496.15608
1224,39663.42538
1225,39446.58649
1226,39286.51821
1227,39219.43721
1228,39287.77153
1229,39250.60822
1230,39273.96209
1231,39814.5511
1232,39079.43045
1233,38918.33137
1234,38601.9376
1235,37984.14455
1236,37603.03998
1237,37202.48169
1238,37258.55226
1239,36248.64535
1240,36551.98001
1241,36309.45629
1242,36397.02112
1243,36374.07125
1244,36688.45063
1245,37146.80732
1246,37380.65983
1247,39817.01481
1248,39742.11731
1249,39535.75869
1250,39374.32699
1251,39394.68862
1252,39563.41861
1253,39359.57246
1254,39507.9644
1255,39727.28802
1256,38573.09188
1257,38002.1493
1258,37138.85365
1259,36840.75764
1260,36794.84649
1261,35785.43294
1262,35521.04158
1263,34888.41423
1264,35337.67247
1265,35194.12182
1266,35549.08313
1267,35895.17894
1268,36177.22383
1269,36717.18026
1270,37024.39054
1271,39594.30656
1272,39669.30122
1273,39418.88321
1274,39206.75648
1275,39313.91123
1276,39441.34763
1277,39395.09884
1278,39638.06188
1279,39775.88589
1280,38601.60445
1281,37523.24045
1282,37047.10373
1283,36906.48827
1284,36627.7141
1285,36024.30106
1286,36052.66876
1287,35549.78838
1288,35454.8965
1289,35612.56009
1290,35753.62344
1291,36232.6404
1292,36200.34613
1293,36727.50631
1294,37218.703
1295,39653.53947
1296,39743.29544
1297,39448.44462
1298,39478.524
1299,39575.05075
1300,39626.79864
1301,39592.50539
1302,39736.08313
1303,39592.71222
1304,38845.66932
1305,37844.40314
1306,37242.92752
1307,36951.9959
1308,36869.57958
1309,36689.28066
1310,36141.64826
1311,35775.0641
1312,35391.88943
1313,35595.71951
1314,35522.76236
1315,35958.50235
1316,35945.90496
1317,36529.56764
1318,36802.84778
1319,39426.34088
1320,39539.20998
1321,39460.6906
1322,39332.76737
1323,39290.3081
1324,39451.44344
1325,39369.15351
1326,39670.35392
1327,39809.46614
1328,38791.10694
1329,37886.13477
1330,37350.90046
1331,37180.62159
1332,36666.39361
1333,36446.38923
1334,36186.76768
1335,35732.24075
1336,35551.44845
1337,35587.62553
1338,35522.53517
1339,36243.61121
1340,36338.28609
1341,36534.9466
1342,36965.25646
1343,39478.86068
1344,39629.62484
1345,39540.19991
1346,39405.72192
1347,39408.82102
1348,39490.18254
1349,39349.26792
1350,39407.49475
1351,39229.61811
1352,38690.33824
1353,37985.88671
1354,37234.00374
1355,36808.07396
1356,36662.76311
1357,36366.55088
1358,35981.99002
1359,35887.50058
1360,35526.1819
1361,35775.46621
1362,35626.31846
1363,35968.3553
1364,35843.88238
1365,36295.27114
1366,36538.2915
1367,39170.12807
1368,39203.68506
1369,38913.33302
1370,38783.32968
1371,38618.73026
1372,38701.84734
1373,38587.04005
1374,38622.93507
1375,38668.31337
1376,38475.55996
1377,38280.09956
1378,38283.30131
1379,38097.15695
1380,37896.27824
1381,37460.60282
1382,37396.35786
1383,37114.84435
1384,37076.02522
1385,36331.57991
1386,36613.20134
1387,36484.16263
1388,36560.7815
1389,36884.95269
1390,37147.12041
1391,39305.71684
1392,39645.43652
1393,39386.00952
1394,39221.9349
1395,39178.6897
1396,39241.69136
1397,38996.23412
1398,39140.19135
1399,38936.8521
1400,38427.11343
1401,38117.36551
1402,37749.01248
1403,37423.57649
1404,37364.38081
1405,36458.05359
1406,36080.95052
1407,35934.22893
1408,36098.15536
1409,35969.13943
1410,36083.25508
1411,36206.69291
1412,36276.81683
1413,37008.86342
1414,37122.91061
1415,39790.93768
